부착대관리번호,신호등종류,위도,경도
03-0000065238,2.0,37.56914081753236,126.91866314315921
03-0000066172,2.0,37.602911571249635,127.01763558332762
03-0000066174,2.0,37.60235288237468,127.01896303959931
03-0000066176,2.0,37.60227918937031,127.01910496272572
03-0000066185,2.0,37.614125679615434,127.00616794964172
03-0000066190,2.0,37.48464376425834,127.13068154116884
03-0000066260,2.0,37.51659348452354,127.1159149640384
03-0000066270,2.0,37.49452270712937,127.11681408588821
03-0000066298,2.0,37.638034699973765,127.02581795552868
03-0000066311,2.0,37.64502652101662,127.01995210827026
03-0000066313,2.0,37.64310053697269,127.01094201248858
03-0000066314,2.0,37.64459159300344,127.01085385003083
03-0000066459,2.0,37.55879408940491,127.1816913753469
03-0000018819,2.0,37.52111649688464,126.88967410812548
03-0000030647,2.0,37.520978474108304,126.88983549212425
03-0000066483,2.0,37.544863006066215,127.13008457238858
03-0000066484,2.0,37.544885664484646,127.13007237266491
03-0000066414,2.0,37.551106782399394,127.00773735208766
03-0000066664,2.0,37.64738973111158,127.01044888117346
03-0000044576,2.0,37.572235092683144,126.99762279869792
03-0000066789,2.0,37.56203434306257,126.963868877848
03-0000066786,2.0,37.562051263192714,126.96423239838573
03-0000009181,2.0,37.559404488032754,126.96237661886563
03-0000066768,2.0,37.55952801212321,126.96228009769457
03-0000008936,2.0,37.55758508968522,126.95936097214776
03-0000066760,2.0,37.557209833344906,126.95885167415109
03-0000066757,2.0,37.55701395180963,126.95909740860083
03-0000004862,2.0,37.557545282855145,126.95588983017062
03-0000066739,2.0,37.55752708479077,126.9564383080035
03-0000053015,2.0,37.557539833813586,126.95648229217997
03-0000066725,2.0,37.55722675834368,126.9522068165259
03-0000066717,2.0,37.557074006038114,126.95184775778709
03-0000066687,2.0,37.59535808893963,127.0231923855893
03-0000066688,2.0,37.595271541168856,127.02323527643016
03-0000066655,2.0,37.54744820330719,126.84333035730634
03-0000066649,2.0,37.54784929766515,126.8406461394209
03-0000049498,2.0,37.54792087860267,126.84051933062119
03-0000049494,2.0,37.54803156190637,126.84045653057677
03-0000049491,2.0,37.54792933425869,126.83764340538298
03-0000066620,2.0,37.54610084392143,126.83643582039615
03-0000068149,2.0,37.56371095763293,126.97696143676836
03-0000061312,2.0,37.593264247661864,127.08875123878366
03-0000061313,2.0,37.593280665304896,127.08875908727052
03-0000061315,2.0,37.593135193702494,127.08879553421843
03-0000061354,2.0,37.483499580519016,126.97438866348486
03-0000010330,2.0,37.483237681172795,126.97467914679068
03-0000018724,2.0,37.51370397323625,126.87483312588674
03-0000026507,2.0,37.47076160576373,126.9027630226473
03-0000035649,2.0,37.51780199465678,126.86934519143652
03-0000060257,2.0,37.52058925199406,126.9657964793044
03-0000053497,2.0,37.52066582171481,126.9657814412539
03-0000060258,4.0,37.513825134762406,126.95620754175114
03-0000066702,2.0,37.51709344189566,126.83969660662329
03-0000066696,2.0,37.516788504642875,126.83808377997333
03-0000056307,2.0,37.48183265049129,126.88691572669096
03-0000008624,2.0,37.50204107733565,126.84781094373504
03-0000000330,2.0,37.51093450200737,126.89212790906525
03-0000057374,2.0,37.51116477901784,126.89188363394013
03-0000057371,2.0,37.5104133606685,126.89055435144542
03-0000067675,2.0,37.52088248521518,126.94038108963989
03-0000067669,2.0,37.52030039861528,126.93917011626995
03-0000067665,2.0,37.519196900583836,126.9374266633295
03-0000067654,2.0,37.52299662574754,126.93781052068343
03-0000067649,2.0,37.51884728672348,126.93394153981075
03-0000067645,2.0,37.52082365856306,126.93192167679439
03-0000067644,2.0,37.52382859622832,126.93366855637511
03-0000067638,2.0,37.522264046661995,126.9306160133786
03-0000067636,2.0,37.521869349115974,126.930487398981
03-0000067633,2.0,37.52083459337083,126.92855794833662
03-0000067624,2.0,37.52174366835546,126.92759876733199
03-0000067620,2.0,37.52063591770081,126.92272798629081
03-0000011562,2.0,37.57606501156595,126.97283927506126
03-0000064925,2.0,37.5780306430876,127.06119391358119
03-0000065286,2.0,37.5693844042228,126.93148491338279
03-0000032008,2.0,37.56841286793774,126.91648042690579
03-0000065260,2.0,37.57522026683891,126.92670692013266
03-0000052418,2.0,37.6347804671231,126.91717001600249
03-0000029996,2.0,37.48791239019567,127.13143853926805
03-0000014863,2.0,37.48814884631193,127.13137884985788
03-0000043675,2.0,37.55859360336453,126.85725123147738
03-0000065516,2.0,37.534646216466214,126.83559568404725
03-0000019164,2.0,37.53617579543264,126.89770122942556
03-0000011046,2.0,37.49807243274136,126.86488438273307
03-0000067236,2.0,37.51327282593528,126.8677398668834
03-0000009312,2.0,37.51725522257341,126.9093425838219
03-0000044061,2.0,37.50674267963151,126.87836157802833
03-0000058584,2.0,37.51113374367977,126.83262720139402
03-0000068664,2.0,37.54461020673961,126.88276901558393
03-0000025783,2.0,37.662472599294716,127.03495486388425
03-0000025794,2.0,37.66244382071966,127.0348347751816
03-0000025793,2.0,37.662373002289065,127.03465077513412
03-0000037021,2.0,37.66241753254211,127.03457808892153
03-0000027309,2.0,37.662621739196666,127.03442505283624
03-0000010435,2.0,37.563901854237535,126.91287261390751
03-0000010421,2.0,37.56418536432951,126.91292508626739
03-0000029158,2.0,37.577450401366555,126.93226233143882
03-0000008977,2.0,37.577277861485896,126.93243472183462
03-0000047290,2.0,37.61324750780287,127.0341789465328
03-0000036838,2.0,37.61310879724962,127.03439446682368
03-0000050277,2.0,37.656618755452854,127.06430262919338
03-0000022109,2.0,37.57881268785785,127.06998827642451
03-0000018107,2.0,37.68392155431017,127.05147952879344
03-0000067591,2.0,37.52202949555617,126.90498164864132
03-0000067585,2.0,37.519438716895884,126.90763979512312
03-0000067584,2.0,37.52026481470895,126.90328985721719
03-0000067575,2.0,37.522642613125626,126.88765884494872
03-0000067569,2.0,37.52136979392602,126.88765212226329
03-0000067561,2.0,37.51810781223071,126.90351568322778
03-0000067557,2.0,37.51966638182959,126.8909140281205
03-0000067548,2.0,37.520207434259575,126.88733699961897
03-0000067544,2.0,37.518063616500854,126.88440891958184
03-0000067536,2.0,37.514136327626304,126.88718465311551
03-0000067531,2.0,37.51591287287967,126.89178862577336
03-0000067528,2.0,37.514060816979764,126.89543582467306
03-0000067519,2.0,37.515415770271865,126.89898596378293
03-0000067514,2.0,37.515954698982284,126.90546318065493
03-0000067508,2.0,37.51189939243583,126.89392523415846
03-0000067503,2.0,37.53039475151476,126.9193560840724
03-0000067484,2.0,37.53002370107518,126.92705750313584
03-0000067477,2.0,37.52711478279985,126.92230723258314
03-0000067473,2.0,37.5254046553523,126.91954193458022
03-0000067467,2.0,37.527898577628335,126.92788522122369
03-0000067462,2.0,37.524698880292874,126.92473321958735
03-0000067457,2.0,37.52533269463781,126.93026517239744
03-0000067452,2.0,37.524724689295816,126.93537056740287
03-0000067447,2.0,37.53849670058672,126.89273050031574
03-0000067436,2.0,37.53468857495578,126.9002859889058
03-0000067432,2.0,37.53126707520914,126.90692472559377
03-0000067428,2.0,37.52873575229088,126.90792858596002
03-0000067420,2.0,37.52985237651062,126.90570560316822
03-0000067415,2.0,37.53141090190074,126.90505868041588
03-0000067407,2.0,37.528037635499956,126.9037340049117
03-0000067402,2.0,37.53151453552862,126.89811604335542
03-0000067396,2.0,37.53350148445554,126.8940386418752
03-0000067392,2.0,37.530853420661856,126.8954225458193
03-0000067382,2.0,37.52492112031845,126.90235965778264
03-0000067380,2.0,37.52614455100603,126.89676728353508
03-0000067358,2.0,37.53253486168053,126.84230948952464
03-0000067351,2.0,37.55962532819056,126.86696834375434
03-0000067347,2.0,37.55838426784173,126.85703134535721
03-0000063064,2.0,37.574487227112655,127.05347437183352
03-0000063225,2.0,37.59649337862074,127.03533778991942
03-0000037876,2.0,37.601904477991944,127.02380398332234
03-0000063190,2.0,37.60172755772927,127.02358297362677
03-0000063189,2.0,37.60174964704132,127.02356945638606
03-0000063595,2.0,37.580654157718314,126.95178145345545
03-0000063602,2.0,37.5538553556599,126.91051299620864
03-0000060385,2.0,37.5667677715446,126.8505580439593
03-0000020288,2.0,37.56747865114637,126.85086320736171
03-0000063397,2.0,37.5988822627235,126.92593771741338
03-0000018171,2.0,37.54386342304407,127.01478269717434
03-0000015019,2.0,37.50542406875486,127.13715132304712
03-0000067337,2.0,37.558070393352075,126.84478420586045
03-0000067327,2.0,37.54758071289557,126.87082295042747
03-0000067320,2.0,37.549314963329174,126.86085108954028
03-0000067317,2.0,37.55372988944474,126.81828158303146
03-0000067312,2.0,37.550040498575946,126.81535042468828
03-0000067307,2.0,37.5703146700104,126.84423055669168
03-0000067303,2.0,37.564145527335455,126.85549465109303
03-0000067295,2.0,37.5627773421377,126.84214569200921
03-0000067289,2.0,37.560509888490905,126.84012199363072
03-0000067283,2.0,37.57190559007972,126.80745359084158
03-0000067271,2.0,37.56439795193912,126.81128713322326
03-0000067265,2.0,37.56756919477794,126.8127863620244
03-0000067255,2.0,37.56779893566243,126.80787226196901
03-0000067726,2.0,37.48406355141637,126.84244812039248
03-0000067747,2.0,37.51687829418509,126.89805154771494
03-0000068250,2.0,37.534913506241736,127.03446308010935
03-0000068400,2.0,37.55385277982026,127.04533374013788
03-0000063547,2.0,37.51327894921132,126.89181446313191
03-0000063730,2.0,37.575037911180445,126.91676341743393
03-0000048517,2.0,37.55705012791117,126.85307364893767
03-0000064392,2.0,37.529986527512456,126.86413980432913
03-0000063923,2.0,37.51208468852852,126.82963523370177
03-0000064893,2.0,37.66728770803019,127.07870525200464
03-0000064276,2.0,37.55471995058611,127.14805416662169
03-0000064274,2.0,37.554656435657854,127.14905812796529
03-0000061261,2.0,37.61388008091326,127.04320322892552
03-0000066040,2.0,37.58696617668076,127.01550137407008
03-0000066068,2.0,37.494524474842926,127.08220717486157
03-0000066069,2.0,37.494680903192766,127.08266558699238
03-0000004850,2.0,37.56809682335495,127.01461241447852
03-0000035090,2.0,37.56795295545501,127.01483897331383
03-0000010403,2.0,37.454705873359956,126.90163679228829
03-0000008704,2.0,37.51046196822153,126.86686002491112
03-0000067823,2.0,37.54593019102715,126.94607950603155
03-0000034371,2.0,37.54611639548751,126.94632701388981
03-0000068242,2.0,37.59641833831593,126.94937119965438
03-0000020610,2.0,37.565411866922524,127.02202424298079
03-0000042678,2.0,37.5577345611041,126.98693140980627
03-0000068140,2.0,37.57966558224156,126.90012393294549
03-0000068133,2.0,37.60394447992024,126.91554891477764
03-0000068076,2.0,37.547392787943416,126.93185689622652
03-0000068075,2.0,37.54732165863582,126.93170708368874
03-0000068074,2.0,37.54731433563149,126.93110968166305
03-0000068073,2.0,37.54772824184717,126.93124886868846
03-0000068072,2.0,37.54785301306735,126.93188789542023
03-0000068069,2.0,37.54733327102544,126.9329003209322
03-0000068062,2.0,37.55198353339059,126.93272570794207
03-0000068052,2.0,37.55147739940376,126.93790375968479
03-0000068050,2.0,37.551605532588816,126.93745478092612
03-0000068046,2.0,37.54405588050496,126.95049139769549
03-0000068044,2.0,37.54439649643559,126.9506823883851
03-0000068038,2.0,37.53996829629336,126.94620079877585
03-0000068027,2.0,37.58215879342733,126.89588861577376
03-0000068024,2.0,37.58403324391329,126.8921674172249
03-0000068017,2.0,37.590435622991784,126.91375137220945
03-0000068006,2.0,37.563192916709745,126.90407751143783
03-0000063041,2.0,37.54693311542646,127.04467817928011
03-0000068145,2.0,37.60055251582473,126.92696906451856
03-0000068129,2.0,37.609072413269296,126.91595137901926
03-0000068097,2.0,37.56653220180601,126.89553631095787
03-0000068067,2.0,37.54757926972576,126.93242776807477
03-0000068057,2.0,37.5539534900964,126.93550927006753
03-0000068030,2.0,37.55677232562817,126.92351009801206
03-0000068014,2.0,37.58501807998777,126.88427259264412
03-0000067971,2.0,37.554446339786274,126.95697388362532
03-0000067964,2.0,37.549640624723125,126.95451380979681
03-0000009209,2.0,37.52445427905804,126.91822232500998
03-0000054892,2.0,37.52150355710489,126.96517404104159
03-0000016907,2.0,37.52153509015007,126.96629525553665
03-0000046260,2.0,37.52179537916165,126.96579828336914
03-0000046259,2.0,37.521591895725365,126.96584910544927
03-0000044459,2.0,37.48799543604472,127.13149521732701
03-0000047286,2.0,37.469754597077255,127.12475661448588
03-0000067999,2.0,37.56520439707508,126.91232271705073
03-0000067997,2.0,37.56379308412107,126.89897971026046
03-0000067973,2.0,37.552528568914106,126.9560408453749
03-0000067970,2.0,37.55471060012378,126.9576853211461
03-0000067963,2.0,37.54978136576662,126.95523867450112
03-0000067955,2.0,37.58150328271218,126.8791393747467
03-0000067953,2.0,37.57556864364802,126.88386882507118
03-0000067924,2.0,37.55994256172102,126.92385643890287
03-0000000964,2.0,37.55992931030715,126.92373902870125
03-0000068005,2.0,37.553882466760314,126.91967573096045
03-0000063604,2.0,37.5814305835333,126.95081280756692
03-0000063628,2.0,37.52043855226905,126.96597163028022
03-0000064916,2.0,37.6238094988385,127.01861508597406
03-0000064891,2.0,37.667258846479484,127.07881805007065
03-0000064275,2.0,37.554618662170064,127.14897331598216
03-0000061260,2.0,37.61401819827882,127.04288470663214
03-0000065401,2.0,37.50377019083569,126.86049627693723
03-0000065402,2.0,37.49738812049442,126.86196619435735
03-0000065403,2.0,37.51549344022556,126.89891344395728
03-0000065423,2.0,37.52483935177049,126.89203620792469
03-0000065428,2.0,37.52463505625825,126.89199896483987
03-0000065434,2.0,37.5212853348737,126.88748753671825
03-0000065507,2.0,37.5372403900165,126.83845603565679
03-0000065537,2.0,37.529588968495375,126.84785954363407
03-0000065859,2.0,37.66406862835959,127.06724910113113
03-0000065912,2.0,37.621286386246375,127.06955030837962
03-0000065916,2.0,37.621161641812485,127.05906964741538
03-0000066160,2.0,37.60857642753196,127.00466653032929
03-0000066168,2.0,37.60278356342397,127.017350949669
03-0000066204,2.0,37.600561626448595,127.04061341322783
03-0000025785,2.0,37.66272665746028,127.03462669173338
03-0000026047,2.0,37.66280391185489,127.03479344780261
03-0000025782,2.0,37.66268957750805,127.03487343649167
03-0000006344,2.0,37.569745178076666,126.84665906275214
03-0000065808,2.0,37.52900786069715,126.92941855065334
03-0000066294,2.0,37.636243676248206,127.02366766784858
03-0000066644,2.0,37.548028477407485,126.83774536977094
03-0000066641,2.0,37.547941345682105,126.83756685009381
03-0000066640,2.0,37.547855061032095,126.83770959670315
03-0000020639,2.0,37.571107774526496,127.0037043735039
03-0000029177,2.0,37.499664631481906,126.86719153110938
03-0000034947,2.0,37.5511554031319,126.97236164494284
03-0000067871,2.0,37.545667099587824,126.95621877288107
03-0000051721,2.0,37.54562783773194,126.9559478978919
03-0000067869,2.0,37.605799392315085,126.91459528173327
03-0000009548,2.0,37.605731506609075,126.9146357453533
03-0000067861,2.0,37.53456597969565,127.0104761431007
03-0000067857,2.0,37.53462975090232,127.01018163620802
03-0000067831,2.0,37.57914930054646,126.92933408293365
03-0000026861,2.0,37.64764773006888,127.01204711388787
03-0000066666,2.0,37.647692242201934,127.01175111147253
03-0000014126,2.0,37.491741687885664,127.0824519472522
03-0000062936,2.0,37.51664334735972,127.10331910594856
03-0000062934,2.0,37.51678491988121,127.10333006605067
03-0000063597,2.0,37.580577140444426,126.95189768709206
03-0000013652,2.0,37.5090236403915,127.0585842223123
03-0000066100,2.0,37.592297174409936,127.00242104402174
03-0000066380,2.0,37.5514277042607,126.96233785930974
03-0000066382,2.0,37.55153066425059,126.9623999050726
03-0000066395,2.0,37.56449894195268,126.9877039071152
03-0000032244,2.0,37.545995593120765,126.94605409873512
03-0000068144,2.0,37.58066145961137,126.89781535370504
03-0000068132,2.0,37.60441596514744,126.9159030755707
03-0000068098,2.0,37.56905382343007,126.89532710190694
03-0000068065,2.0,37.551327778053164,126.9330762205848
03-0000068053,2.0,37.5513513617037,126.93745862112273
03-0000068045,2.0,37.54427891700919,126.95096057070529
03-0000068040,2.0,37.54019172761452,126.94720982177574
03-0000068026,2.0,37.58231732548652,126.89565429455212
03-0000068016,2.0,37.582258453786594,126.90788461548418
03-0000068004,2.0,37.553970183498095,126.92032804792882
03-0000067990,2.0,37.55691828936497,126.93144692910444
03-0000067986,2.0,37.55553005749889,126.93883686664071
03-0000065189,2.0,37.54934954656782,126.91297810476128
03-0000046408,2.0,37.55142143885225,127.0006603611299
03-0000063167,2.0,37.565760547634355,126.84663906834152
